kcachegrind	kde/kcachegrind-21.12.1-i586-1.txz
kcalc	kde/kcalc-21.12.1-i586-1.txz
kcalendarcore	kde/kcalendarcore-5.90.0-i586-1.txz
kcalutils	kde/kcalutils-21.12.1-i586-1.txz
kcharselect	kde/kcharselect-21.12.1-i586-1.txz
kcm-fcitx	kde/kcm-fcitx-0.5.6-i586-4.txz
kcmutils	kde/kcmutils-5.90.0-i586-1.txz
kcodecs	kde/kcodecs-5.90.0-i586-1.txz
kcolorchooser	kde/kcolorchooser-21.12.1-i586-1.txz
kcompletion	kde/kcompletion-5.90.0-i586-1.txz
kconfig	kde/kconfig-5.90.0-i586-1.txz
kconfigwidgets	kde/kconfigwidgets-5.90.1-i586-1.txz
kcontacts	kde/kcontacts-5.90.0-i586-1.txz
kcoreaddons	kde/kcoreaddons-5.90.0-i586-1.txz
kcrash	kde/kcrash-5.90.0-i586-1.txz
kcron	kde/kcron-21.12.1-i586-1.txz
kdav	kde/kdav-5.90.0-i586-1.txz
kdbusaddons	kde/kdbusaddons-5.90.0-i586-1.txz
kde-cli-tools	kde/kde-cli-tools-5.23.5-i586-1.txz
kde-dev-scripts	kde/kde-dev-scripts-21.12.1-i586-1.txz
kde-dev-utils	kde/kde-dev-utils-21.12.1-i586-1.txz
kde-gtk-config	kde/kde-gtk-config-5.23.5-i586-1.txz
kdebugsettings	kde/kdebugsettings-21.12.1-i586-1.txz
kdeclarative	kde/kdeclarative-5.90.0-i586-1.txz
kdeconnect-kde	kde/kdeconnect-kde-21.12.1-i586-1.txz
kdecoration	kde/kdecoration-5.23.5-i586-1.txz
kded	kde/kded-5.90.0-i586-1.txz
kdeedu-data	kde/kdeedu-data-21.12.1-i586-1.txz
kdegraphics-mobipocket	kde/kdegraphics-mobipocket-21.12.1-i586-1.txz
kdegraphics-thumbnailers	kde/kdegraphics-thumbnailers-21.12.1-i586-1.txz
kdelibs4support	kde/kdelibs4support-5.90.0-i586-1.txz
kdenetwork-filesharing	kde/kdenetwork-filesharing-21.12.1-i586-1.txz
kdenlive	kde/kdenlive-21.12.1-i586-1.txz
kdepim-addons	kde/kdepim-addons-21.12.1-i586-1.txz
kdepim-runtime	kde/kdepim-runtime-21.12.1-i586-1.txz
kdeplasma-addons	kde/kdeplasma-addons-5.23.5-i586-1.txz
kdesdk-kioslaves	kde/kdesdk-kioslaves-21.12.1-i586-1.txz
kdesdk-thumbnailers	kde/kdesdk-thumbnailers-21.12.1-i586-1.txz
kdesignerplugin	kde/kdesignerplugin-5.90.0-i586-1.txz
kdesu	kde/kdesu-5.90.0-i586-1.txz
kdev-php	kde/kdev-php-21.12.1-i586-1.txz
kdev-python	kde/kdev-python-21.12.1-i586-1.txz
kdevelop	kde/kdevelop-21.12.1-i586-1.txz
kdevelop-pg-qt	kde/kdevelop-pg-qt-2.2.1-i586-4.txz
kdewebkit	kde/kdewebkit-5.90.0-i586-1.txz
kdf	kde/kdf-21.12.1-i586-1.txz
kdiagram	kde/kdiagram-2.8.0-i586-4.txz
kdialog	kde/kdialog-21.12.1-i586-1.txz
kdiamond	kde/kdiamond-21.12.1-i586-1.txz
kdnssd	kde/kdnssd-5.90.0-i586-1.txz
kdoctools	kde/kdoctools-5.90.0-i586-1.txz
kdsoap	l/kdsoap-2.0.0-i586-1.txz
keditbookmarks	kde/keditbookmarks-21.12.1-i586-1.txz
kemoticons	kde/kemoticons-5.90.0-i586-1.txz
kernel-firmware	a/kernel-firmware-20220124_eb8ea1b-noarch-1.txz
kernel-generic	a/kernel-generic-5.15.19-i586-2.txz
kernel-headers	d/kernel-headers-5.15.19_smp-x86-2.txz
kernel-huge	a/kernel-huge-5.15.19-i586-2.txz
kernel-modules	a/kernel-modules-5.15.19-i586-2.txz
kernel-source	k/kernel-source-5.15.19_smp-noarch-2.txz
keybinder3	l/keybinder3-3.0_0.3.2-i586-3.txz
keyutils	l/keyutils-1.6.3-i586-3.txz
kfilemetadata	kde/kfilemetadata-5.90.0-i586-1.txz
kfind	kde/kfind-21.12.1-i586-1.txz
kfloppy	kde/kfloppy-21.12.1-i586-1.txz
kfourinline	kde/kfourinline-21.12.1-i586-1.txz
kgamma5	kde/kgamma5-5.23.5-i586-1.txz
kgeography	kde/kgeography-21.12.1-i586-1.txz
kget	kde/kget-21.12.1-i586-1.txz
kglobalaccel	kde/kglobalaccel-5.90.0-i586-2.txz
kgoldrunner	kde/kgoldrunner-21.12.1-i586-1.txz
kgpg	kde/kgpg-21.12.1-i586-1.txz
kguiaddons	kde/kguiaddons-5.90.0-i586-1.txz
khangman	kde/khangman-21.12.1-i586-1.txz
khelpcenter	kde/khelpcenter-21.12.1-i586-1.txz
kholidays	kde/kholidays-5.90.0-i586-1.txz
khotkeys	kde/khotkeys-5.23.5-i586-1.txz
khtml	kde/khtml-5.90.0-i586-1.txz
ki18n	kde/ki18n-5.90.0-i586-1.txz
kiconthemes	kde/kiconthemes-5.90.0-i586-1.txz
kid3	kde/kid3-3.9.1-i586-1.txz
kidentitymanagement	kde/kidentitymanagement-21.12.1-i586-1.txz
kidletime	kde/kidletime-5.90.0-i586-1.txz
kig	kde/kig-21.12.1-i586-2.txz
kigo	kde/kigo-21.12.1-i586-1.txz
kile	kde/kile-2.9.93-i586-15.txz
killbots	kde/killbots-21.12.1-i586-1.txz
kimageformats	kde/kimageformats-5.90.0-i586-1.txz
kimagemapeditor	kde/kimagemapeditor-21.12.1-i586-1.txz
kimap	kde/kimap-21.12.1-i586-1.txz
kinfocenter	kde/kinfocenter-5.23.5-i586-1.txz
kinit	kde/kinit-5.90.0-i586-1.txz
kio	kde/kio-5.90.0-i586-1.txz
kio-extras	kde/kio-extras-21.12.1-i586-1.txz
kio-gdrive	kde/kio-gdrive-21.12.1-i586-1.txz
kipi-plugins	kde/kipi-plugins-21.12.1-i586-1.txz
kirigami-gallery	kde/kirigami-gallery-21.12.1-i586-1.txz
kirigami2	kde/kirigami2-5.90.0-i586-1.txz
kiriki	kde/kiriki-21.12.1-i586-1.txz
kitemmodels	kde/kitemmodels-5.90.0-i586-1.txz
kitemviews	kde/kitemviews-5.90.0-i586-1.txz
kiten	kde/kiten-21.12.1-i586-1.txz
kitinerary	kde/kitinerary-21.12.1-i586-1.txz
kjobwidgets	kde/kjobwidgets-5.90.0-i586-1.txz
kjots	kde/kjots-20211003_4109f07-i586-1.txz
kjs	kde/kjs-5.90.0-i586-1.txz
kjsembed	kde/kjsembed-5.90.0-i586-1.txz
kjumpingcube	kde/kjumpingcube-21.12.1-i586-1.txz
kldap	kde/kldap-21.12.1-i586-1.txz
kleopatra	kde/kleopatra-21.12.1-i586-1.txz
klickety	kde/klickety-21.12.1-i586-1.txz
klines	kde/klines-21.12.1-i586-1.txz
kmag	kde/kmag-21.12.1-i586-1.txz
kmahjongg	kde/kmahjongg-21.12.1-i586-1.txz
kmail	kde/kmail-21.12.1-i586-1.txz
kmail-account-wizard	kde/kmail-account-wizard-21.12.1-i586-1.txz
kmailtransport	kde/kmailtransport-21.12.1-i586-1.txz
kmbox	kde/kmbox-21.12.1-i586-1.txz
kmediaplayer	kde/kmediaplayer-5.90.0-i586-1.txz
kmenuedit	kde/kmenuedit-5.23.5-i586-1.txz
kmime	kde/kmime-21.12.1-i586-1.txz
kmines	kde/kmines-21.12.1-i586-1.txz
kmix	kde/kmix-21.12.1-i586-1.txz
kmod	a/kmod-29-i586-1.txz
kmousetool	kde/kmousetool-21.12.1-i586-1.txz
kmouth	kde/kmouth-21.12.1-i586-1.txz
kmplot	kde/kmplot-21.12.1-i586-1.txz
kmymoney	kde/kmymoney-5.1.2-i586-4.txz
knavalbattle	kde/knavalbattle-21.12.1-i586-1.txz
knetwalk	kde/knetwalk-21.12.1-i586-1.txz
knewstuff	kde/knewstuff-5.90.0-i586-1.txz
knights	kde/knights-21.12.1-i586-1.txz
knotes	kde/knotes-21.12.1-i586-1.txz
knotifications	kde/knotifications-5.90.0-i586-1.txz
knotifyconfig	kde/knotifyconfig-5.90.0-i586-1.txz
kolf	kde/kolf-21.12.1-i586-1.txz
kollision	kde/kollision-21.12.1-i586-1.txz
kolourpaint	kde/kolourpaint-21.12.1-i586-1.txz
kompare	kde/kompare-21.12.1-i586-1.txz
konqueror	kde/konqueror-21.12.1-i586-1.txz
konquest	kde/konquest-21.12.1-i586-1.txz
konsole	kde/konsole-21.12.1-i586-1.txz
kontact	kde/kontact-21.12.1-i586-1.txz
kontactinterface	kde/kontactinterface-21.12.1-i586-1.txz
kontrast	kde/kontrast-21.12.1-i586-1.txz
konversation	kde/konversation-21.12.1-i586-1.txz
kopeninghours	kde/kopeninghours-21.12.1-i586-2.txz
kopete	kde/kopete-21.12.1-i586-1.txz
korganizer	kde/korganizer-21.12.1-i586-1.txz
kosmindoormap	kde/kosmindoormap-21.12.1-i586-1.txz
kpackage	kde/kpackage-5.90.0-i586-1.txz
kparts	kde/kparts-5.90.0-i586-1.txz
kpat	kde/kpat-21.12.1-i586-1.txz
kpeople	kde/kpeople-5.90.0-i586-1.txz
kpeoplevcard	kde/kpeoplevcard-0.1-i586-4.txz
kpimtextedit	kde/kpimtextedit-21.12.1-i586-1.txz
kpkpass	kde/kpkpass-21.12.1-i586-1.txz
kplotting	kde/kplotting-5.90.0-i586-1.txz
kpmcore	kde/kpmcore-21.12.1-i586-1.txz
kpty	kde/kpty-5.90.0-i586-1.txz
kpublictransport	kde/kpublictransport-21.12.1-i586-1.txz
kqtquickcharts	kde/kqtquickcharts-21.12.1-i586-1.txz
kquickcharts	kde/kquickcharts-5.90.0-i586-1.txz
krb5	n/krb5-1.19.2-i586-2.txz
krdc	kde/krdc-21.12.1-i586-1.txz
krename	kde/krename-5.0.1-i586-4.txz
kreversi	kde/kreversi-21.12.1-i586-1.txz
krfb	kde/krfb-21.12.1-i586-1.txz
krita	kde/krita-5.0.2-i586-2.txz
kross	kde/kross-5.90.0-i586-1.txz
kross-interpreters	kde/kross-interpreters-21.12.1-i586-1.txz
kruler	kde/kruler-21.12.1-i586-1.txz
krunner	kde/krunner-5.90.0-i586-1.txz
krusader	kde/krusader-2.7.2-i586-5.txz
kscreen	kde/kscreen-5.23.5-i586-1.txz
kscreenlocker	kde/kscreenlocker-5.23.5-i586-1.txz
kservice	kde/kservice-5.90.0-i586-1.txz
ksh93	ap/ksh93-1.0_20220114_e569f23e-i586-1.txz
kshisen	kde/kshisen-21.12.1-i586-1.txz
ksirk	kde/ksirk-21.12.1-i586-1.txz
ksmtp	kde/ksmtp-21.12.1-i586-1.txz
ksnakeduel	kde/ksnakeduel-21.12.1-i586-1.txz
kspaceduel	kde/kspaceduel-21.12.1-i586-1.txz
ksquares	kde/ksquares-21.12.1-i586-1.txz
ksshaskpass	kde/ksshaskpass-5.23.5-i586-1.txz
kstars	kde/kstars-3.5.7-i586-1.txz
ksudoku	kde/ksudoku-21.12.1-i586-1.txz
ksystemlog	kde/ksystemlog-21.12.1-i586-1.txz
ksystemstats	kde/ksystemstats-5.23.5-i586-1.txz
kteatime	kde/kteatime-21.12.1-i586-1.txz
ktexteditor	kde/ktexteditor-5.90.0-i586-2.txz
ktextwidgets	kde/ktextwidgets-5.90.0-i586-1.txz
ktimer	kde/ktimer-21.12.1-i586-1.txz
ktimetracker	kde/ktimetracker-5.0.1-i586-4.txz
ktnef	kde/ktnef-21.12.1-i586-1.txz
ktorrent	kde/ktorrent-21.12.1-i586-1.txz
ktouch	kde/ktouch-21.12.1-i586-1.txz
kturtle	kde/kturtle-21.12.1-i586-1.txz
kubrick	kde/kubrick-21.12.1-i586-1.txz
kunitconversion	kde/kunitconversion-5.90.0-i586-1.txz
kwallet	kde/kwallet-5.90.0-i586-1.txz
kwallet-pam	kde/kwallet-pam-5.23.5-i586-1.txz
kwalletmanager	kde/kwalletmanager-21.12.1-i586-1.txz
kwave	kde/kwave-21.12.1-i586-1.txz
kwayland	kde/kwayland-5.90.0-i586-1.txz
kwayland-integration	kde/kwayland-integration-5.23.5-i586-1.txz
kwayland-server	kde/kwayland-server-5.23.5-i586-2.txz
kwidgetsaddons	kde/kwidgetsaddons-5.90.0-i586-1.txz
kwin	kde/kwin-5.23.5-i586-2.txz
kwindowsystem	kde/kwindowsystem-5.90.0-i586-1.txz
kwordquiz	kde/kwordquiz-21.12.1-i586-1.txz
kwrited	kde/kwrited-5.23.5-i586-1.txz
kxmlgui	kde/kxmlgui-5.90.0-i586-1.txz
kxmlrpcclient	kde/kxmlrpcclient-5.90.0-i586-1.txz
lame	l/lame-3.100-i586-4.txz
latte-dock	kde/latte-dock-0.10.8-i586-1.txz
layer-shell-qt	kde/layer-shell-qt-5.23.5-i586-1.txz
lbzip2	a/lbzip2-2.5-i586-4.txz
lcms	l/lcms-1.19-i586-6.txz
lcms2	l/lcms2-2.13-i586-2.txz
lensfun	l/lensfun-0.3.95-i586-5.txz
less	a/less-590-i586-1.txz
lftp	n/lftp-4.9.2-i586-3.txz
lhasa	a/lhasa-0.3.1-i586-3.txz
libFS	x/libFS-1.0.8-i586-3.txz
libICE	x/libICE-1.0.10-i586-3.txz
libSM	x/libSM-1.2.3-i586-3.txz
libX11	x/libX11-1.7.3.1-i586-1.txz
libXScrnSaver	x/libXScrnSaver-1.2.3-i586-3.txz
libXau	x/libXau-1.0.9-i586-3.txz
libXaw	x/libXaw-1.0.14-i586-1.txz
libXaw3d	x/libXaw3d-1.6.3-i586-3.txz
libXaw3dXft	x/libXaw3dXft-1.6.2h-i586-3.txz
libXcm	x/libXcm-0.5.4-i586-3.txz
libXcomposite	x/libXcomposite-0.4.5-i586-3.txz
libXcursor	x/libXcursor-1.2.0-i586-3.txz
libXdamage	x/libXdamage-1.1.5-i586-3.txz
libXdmcp	x/libXdmcp-1.1.3-i586-3.txz
libXevie	x/libXevie-1.0.3-i586-5.txz
libXext	x/libXext-1.3.4-i586-3.txz
libXfixes	x/libXfixes-6.0.0-i586-1.txz
libXfont2	x/libXfont2-2.0.5-i586-1.txz
libXfontcache	x/libXfontcache-1.0.5-i586-5.txz
libXft	x/libXft-2.3.4-i586-1.txz
libXi	x/libXi-1.8-i586-1.txz
libXinerama	x/libXinerama-1.1.4-i586-3.txz
libXmu	x/libXmu-1.1.3-i586-3.txz
libXp	x/libXp-1.0.3-i586-5.txz
libXpm	x/libXpm-3.5.13-i586-3.txz
libXpresent	x/libXpresent-1.0.0-i586-4.txz
libXrandr	x/libXrandr-1.5.2-i586-3.txz
libXrender	x/libXrender-0.9.10-i586-4.txz
libXres	x/libXres-1.2.1-i586-1.txz
libXt	x/libXt-1.2.1-i586-2.txz
libXtst	x/libXtst-1.2.3-i586-4.txz
libXv	x/libXv-1.0.11-i586-4.txz
libXvMC	x/libXvMC-1.0.12-i586-5.txz
libXxf86dga	x/libXxf86dga-1.1.5-i586-3.txz
libXxf86misc	x/libXxf86misc-1.0.4-i586-3.txz
libXxf86vm	x/libXxf86vm-1.1.4-i586-5.txz
libaio	l/libaio-0.3.112-i586-3.txz
libao	l/libao-1.2.2-i586-4.txz
libappindicator	l/libappindicator-12.10.0-i586-3.txz
libarchive	l/libarchive-3.5.2-i586-1.txz
libassuan	n/libassuan-2.5.5-i586-1.txz
libasyncns	l/libasyncns-0.8-i586-5.txz
libatasmart	l/libatasmart-0.19-i586-5.txz
libblockdev	a/libblockdev-2.26-i586-3.txz
libbluray	l/libbluray-1.3.0-i586-1.txz
libburn	l/libburn-1.5.4-i586-2.txz
libbytesize	a/libbytesize-2.6-i586-3.txz
libcaca	l/libcaca-0.99.beta19-i586-11.txz
libcanberra	l/libcanberra-0.30-i586-9.txz
libcap	l/libcap-2.63-i586-1.txz
libcap-ng	l/libcap-ng-0.8.2-i586-5.txz
libcddb	l/libcddb-1.3.2-i586-8.txz
libcdio	l/libcdio-2.1.0-i586-3.txz
libcdio-paranoia	l/libcdio-paranoia-10.2+2.0.1-i586-3.txz
libcgroup	a/libcgroup-0.41-i586-10.txz
libclc	l/libclc-13.0.0-i586-1.txz
libcue	l/libcue-2.2.1-i586-3.txz
libdbusmenu	l/libdbusmenu-16.04.0-i586-3.txz
libdbusmenu-qt	l/libdbusmenu-qt-0.9.3+16.04.20160218-i586-3.txz
libdiscid	l/libdiscid-0.6.2-i586-4.txz
libdmtx	l/libdmtx-0.7.5-i586-3.txz
libdmx	x/libdmx-1.1.4-i586-3.txz
libdrm	x/libdrm-2.4.109-i586-1.txz
libdvdnav	l/libdvdnav-6.1.1-i586-1.txz
libdvdread	l/libdvdread-6.1.2-i586-1.txz
libedit	l/libedit-20210910_3.1-i586-1.txz
libepoxy	x/libepoxy-1.5.9-i586-1.txz
liberation-fonts-ttf	x/liberation-fonts-ttf-2.1.5-noarch-1.txz
libevdev	x/libevdev-1.12.0-i586-1.txz
libevent	l/libevent-2.1.12-i586-3.txz
libexif	l/libexif-0.6.24-i586-1.txz
libfakekey	l/libfakekey-0.3-i586-4.txz
libffi	l/libffi-3.3-i586-3.txz
libfontenc	x/libfontenc-1.1.4-i586-3.txz
libgcrypt	n/libgcrypt-1.9.4-i586-1.txz
libgee	x/libgee-0.20.4-i586-1.txz
libglade	l/libglade-2.6.4-i586-8.txz
libglvnd	x/libglvnd-1.3.3-i586-1.txz
libgnome-keyring	l/libgnome-keyring-3.12.0-i586-4.txz
libgnt	l/libgnt-2.14.3-i586-1.txz
libgpg-error	n/libgpg-error-1.44-i586-1.txz
libgphoto2	l/libgphoto2-2.5.28-i586-1.txz
libgpod	l/libgpod-0.8.3-i586-11.txz
libgravatar	kde/libgravatar-21.12.1-i586-1.txz
libgsf	l/libgsf-1.14.48-i586-1.txz
libgtop	l/libgtop-2.40.0-i586-5.txz
libgudev	a/libgudev-237-i586-1.txz
libhangul	x/libhangul-0.1.0-i586-4.txz
libical	l/libical-3.0.13-i586-1.txz
libid3tag	l/libid3tag-0.15.1b-i586-7.txz
libidl	l/libidl-0.8.14-i586-4.txz
libidn	l/libidn-1.38-i586-1.txz
libidn2	l/libidn2-2.3.2-i586-1.txz
libieee1284	l/libieee1284-0.2.11-i586-6.txz
libimobiledevice	l/libimobiledevice-20211124_2c6121d-i586-2.txz
libimobiledevice-glue	l/libimobiledevice-glue-20211125_3cb687b-i586-2.txz
libindicator	l/libindicator-12.10.1-i586-3.txz
libinput	x/libinput-1.19.3-i586-1.txz
libiodbc	l/libiodbc-3.52.15-i586-1.txz
libjpeg-turbo	l/libjpeg-turbo-2.1.2-i586-1.txz
libkarma	l/libkarma-0.1.2-i586-3.txz
libkcddb	kde/libkcddb-21.12.1-i586-1.txz
libkcompactdisc	kde/libkcompactdisc-21.12.1-i586-1.txz
libkdcraw	kde/libkdcraw-21.12.1-i586-1.txz
libkdegames	kde/libkdegames-21.12.1-i586-1.txz
libkdepim	kde/libkdepim-21.12.1-i586-1.txz
libkeduvocdocument	kde/libkeduvocdocument-21.12.1-i586-1.txz
libkexiv2	kde/libkexiv2-21.12.1-i586-1.txz
libkgapi	kde/libkgapi-21.12.1-i586-1.txz
libkipi	kde/libkipi-21.12.1-i586-1.txz
libkkc	x/libkkc-0.3.5-i586-3.txz
libkkc-data	x/libkkc-data-0.2.7-i586-3.txz
libkleo	kde/libkleo-21.12.1-i586-1.txz
libkmahjongg	kde/libkmahjongg-21.12.1-i586-1.txz
libkomparediff2	kde/libkomparediff2-21.12.1-i586-1.txz
libksane	kde/libksane-21.12.1-i586-1.txz
libksba	n/libksba-1.6.0-i586-1.txz
libkscreen	kde/libkscreen-5.23.5-i586-1.txz
libksieve	kde/libksieve-21.12.1-i586-1.txz
libksysguard	kde/libksysguard-5.23.5-i586-1.txz
libktorrent	kde/libktorrent-21.12.1-i586-1.txz
libmad	l/libmad-0.15.1b-i586-6.txz
libmbim	n/libmbim-1.26.2-i586-1.txz
libmcrypt	l/libmcrypt-2.5.8-i586-4.txz
libmilter	n/libmilter-8.17.1-i586-1.txz
libmng	l/libmng-2.0.3-i586-4.txz
libmnl	n/libmnl-1.0.4-i586-5.txz
libmpc	l/libmpc-1.2.1-i586-3.txz
libmtp	l/libmtp-1.1.19-i586-1.txz
libmypaint	x/libmypaint-1.6.1-i586-4.txz
libndp	n/libndp-1.8-i586-1.txz
libnetfilter_acct	n/libnetfilter_acct-1.0.3-i586-4.txz
libnetfilter_conntrack	n/libnetfilter_conntrack-1.0.8-i586-3.txz
libnetfilter_cthelper	n/libnetfilter_cthelper-1.0.0-i586-4.txz
libnetfilter_cttimeout	n/libnetfilter_cttimeout-1.0.0-i586-4.txz
libnetfilter_log	n/libnetfilter_log-1.0.2-i586-1.txz
libnetfilter_queue	n/libnetfilter_queue-1.0.5-i586-3.txz
libnfnetlink	n/libnfnetlink-1.0.1-i586-4.txz
libnftnl	n/libnftnl-1.2.1-i586-1.txz
libnice	l/libnice-0.1.18-i586-3.txz
libnih	l/libnih-1.0.3-i586-5.txz
libnjb	l/libnjb-2.2.7-i586-4.txz
libnl	l/libnl-1.1.4-i586-5.txz
libnl3	l/libnl3-3.5.0-i586-3.txz
libnma	xap/libnma-1.8.32-i586-2.txz
libnotify	l/libnotify-0.7.9-i586-3.txz
libnsl	l/libnsl-1.3.0-i586-3.txz
libnss_nis	l/libnss_nis-3.1-i586-3.txz
libodfgen	l/libodfgen-0.1.8-i586-3.txz
libogg	l/libogg-1.3.5-i586-1.txz
liboggz	l/liboggz-1.1.1-i586-5.txz
liboil	l/liboil-0.3.17-i586-4.txz
libopusenc	l/libopusenc-0.2.1-i586-3.txz
libpcap	l/libpcap-1.10.1-i586-1.txz
libpciaccess	x/libpciaccess-0.16-i586-3.txz
libpinyin	x/libpinyin-2.6.1-i586-1.txz
libplist	l/libplist-2.2.0-i586-3.txz
libpng	l/libpng-1.6.37-i586-3.txz
libproxy	l/libproxy-0.4.17-i586-5.txz
libpsl	l/libpsl-0.21.1-i586-4.txz
libpthread-stubs	x/libpthread-stubs-0.4-i586-5.txz
libpwquality	a/libpwquality-1.4.4-i586-6.txz
libqalculate	l/libqalculate-3.22.0-i586-1.txz
libqmi	n/libqmi-1.30.2-i586-1.txz
libraw1394	l/libraw1394-2.1.2-i586-4.txz
librevenge	l/librevenge-0.0.4-i586-4.txz
librsvg	l/librsvg-2.52.5-i586-1.txz
libsamplerate	l/libsamplerate-0.2.2-i586-1.txz
libsass	l/libsass-3.6.5-i586-1.txz
libseccomp	l/libseccomp-2.5.3-i586-1.txz
libsecret	l/libsecret-0.20.4-i586-3.txz
libsigc++	l/libsigc++-2.10.7-i586-1.txz
libsigc++3	l/libsigc++3-3.0.7-i586-1.txz
libsigsegv	l/libsigsegv-2.14-i586-1.txz
libsndfile	l/libsndfile-1.0.31-i586-2.txz
libsodium	l/libsodium-1.0.18-i586-3.txz
libsoup	l/libsoup-2.74.2-i586-1.txz
libspectre	l/libspectre-0.2.9-i586-4.txz
libssh	l/libssh-0.9.6-i586-1.txz
libssh2	l/libssh2-1.10.0-i586-1.txz
libtasn1	l/libtasn1-4.18.0-i586-1.txz
libtheora	l/libtheora-1.1.1-i586-4.txz
libtiff	l/libtiff-4.3.0-i586-1.txz
libtirpc	n/libtirpc-1.3.2-i586-1.txz
libtool	d/libtool-2.4.6-i586-18.txz
libunistring	l/libunistring-0.9.10-i586-3.txz
libunwind	l/libunwind-1.6.2-i586-1.txz
liburing	l/liburing-2.1-i586-2.txz
libusb	l/libusb-1.0.24-i586-4.txz
libusb-compat	l/libusb-compat-0.1.7-i586-1.txz
libusbmuxd	l/libusbmuxd-20200615_c7d7d1a-i586-3.txz
libuv	l/libuv-1.43.0-i586-1.txz
libva	x/libva-2.13.0-i586-2.txz
libva-utils	x/libva-utils-2.13.0-i586-1.txz
libvdpau	x/libvdpau-1.4-i586-3.txz
libvisio	l/libvisio-0.1.7-i586-7.txz
libvisual	l/libvisual-0.4.0-i586-6.txz
libvisual-plugins	l/libvisual-plugins-0.4.0-i586-7.txz
libvncserver	l/libvncserver-0.9.13-i586-3.txz
libvorbis	l/libvorbis-1.3.7-i586-3.txz
libvpx	l/libvpx-1.11.0-i586-1.txz
libwacom	x/libwacom-1.12-i586-1.txz
libwebp	l/libwebp-1.2.2-i586-1.txz
libwmf	l/libwmf-0.2.12-i586-3.txz
libwnck	l/libwnck-2.31.0-i586-5.txz
libwnck3	l/libwnck3-3.36.0-i586-3.txz
libwpd	l/libwpd-0.10.3-i586-3.txz
libwpg	l/libwpg-0.3.3-i586-3.txz
libx86	ap/libx86-1.1-i586-5.txz
libxcb	x/libxcb-1.14-i586-3.txz
libxfce4ui	xfce/libxfce4ui-4.16.1-i586-1.txz
libxfce4util	xfce/libxfce4util-4.16.0-i586-3.txz
libxkbcommon	l/libxkbcommon-1.3.1-i586-1.txz
libxkbfile	x/libxkbfile-1.1.0-i586-3.txz
libxklavier	l/libxklavier-5.4-i586-4.txz
libxml2	l/libxml2-2.9.12-i586-5.txz
libxshmfence	x/libxshmfence-1.3-i586-4.txz
libxslt	l/libxslt-1.1.34-i586-3.txz
libyaml	l/libyaml-0.2.5-i586-3.txz
libzip	l/libzip-1.8.0-i586-1.txz
lilo	a/lilo-24.2-i586-12.txz
links	n/links-2.25-i586-1.txz
linux-faqs	f/linux-faqs-20060228-noarch-1.txz
linux-howtos	f/linux-howtos-20160401-noarch-1.txz
linuxdoc-tools	ap/linuxdoc-tools-0.9.82-i586-3.txz
listres	x/listres-1.0.4-i586-4.txz
llvm	d/llvm-13.0.0-i586-2.txz
lm_sensors	ap/lm_sensors-3.6.0-i586-3.txz
lmdb	l/lmdb-0.9.29-i586-1.txz
lndir	x/lndir-1.0.3-i586-5.txz
logrotate	a/logrotate-3.18.1-i586-1.txz
lokalize	kde/lokalize-21.12.1-i586-1.txz
loudmouth	l/loudmouth-1.5.4-i586-2.txz
lrzip	a/lrzip-0.641-i586-1.txz
lskat	kde/lskat-21.12.1-i586-1.txz
lsof	ap/lsof-4.94.0-i586-3.txz
lsscsi	ap/lsscsi-0.32-i586-1.txz
luit	x/luit-1.1.1-i586-5.txz
lvm2	a/lvm2-2.03.13-i586-1.txz
lxc	ap/lxc-4.0.11-i586-3.txz
lynx	n/lynx-2.9.0dev.10-i586-1.txz
lz4	l/lz4-1.9.3-i586-3.txz
lzip	a/lzip-1.22-i586-3.txz
lzlib	a/lzlib-1.13-i586-1.txz
lzo	l/lzo-2.10-i586-4.txz
m17n-lib	x/m17n-lib-1.8.0-i586-4.txz
m4	d/m4-1.4.19-i586-1.txz
madplay	ap/madplay-0.15.2b-i586-7.txz
mailcommon	kde/mailcommon-21.12.1-i586-1.txz
mailimporter	kde/mailimporter-21.12.1-i586-1.txz
make	d/make-4.3-i586-3.txz
makedepend	x/makedepend-1.0.6-i586-3.txz
man-db	ap/man-db-2.9.4-i586-3.txz
man-pages	ap/man-pages-5.13-noarch-1.txz
marble	kde/marble-21.12.1-i586-1.txz
mariadb	ap/mariadb-10.5.13-i586-2.txz
marisa	x/marisa-0.2.6-i586-4.txz
markdownpart	kde/markdownpart-21.12.1-i586-1.txz
mbox-importer	kde/mbox-importer-21.12.1-i586-1.txz
mc	ap/mc-4.8.27-i586-1.txz
mcabber	n/mcabber-1.1.2-i586-3.txz
mcelog	a/mcelog-180-i586-1.txz
mdadm	a/mdadm-4.2-i586-1.txz
media-player-info	l/media-player-info-24-noarch-3.txz
mercurial	d/mercurial-6.0.1-i586-1.txz
mesa	x/mesa-21.3.5-i586-2.txz
meson	d/meson-0.59.4-i586-1.txz
messagelib	kde/messagelib-21.12.1-i586-1.txz
metamail	n/metamail-2.7-i586-10.txz
mhash	l/mhash-0.9.9.9-i586-6.txz
milou	kde/milou-5.23.5-i586-1.txz
minicom	a/minicom-2.8-i586-3.txz
minuet	kde/minuet-21.12.1-i586-1.txz
mkcomposecache	x/mkcomposecache-1.2.1-i586-5.txz
